事发街道,事发区县,月份,立案量,年份,均值,方差,数据量,出线,日期
白纸坊,西城区,-01-,107,2015,27.70833333,24.27673638,48,3,Jan-15
白纸坊,西城区,-02-,59,2015,27.70833333,24.27673638,48,0,Feb-15
白纸坊,西城区,-03-,66,2015,27.70833333,24.27673638,48,0,Mar-15
白纸坊,西城区,-04-,71,2015,27.70833333,24.27673638,48,0,Apr-15
白纸坊,西城区,-05-,71,2015,27.70833333,24.27673638,48,0,May-15
白纸坊,西城区,-06-,94,2015,27.70833333,24.27673638,48,2,Jun-15
白纸坊,西城区,-07-,50,2015,27.70833333,24.27673638,48,0,Jul-15
白纸坊,西城区,-08-,39,2015,27.70833333,24.27673638,48,0,Aug-15
白纸坊,西城区,-09-,31,2015,27.70833333,24.27673638,48,0,Sep-15
白纸坊,西城区,-10-,42,2015,27.70833333,24.27673638,48,0,Oct-15
白纸坊,西城区,-11-,24,2015,27.70833333,24.27673638,48,0,Nov-15
白纸坊,西城区,-12-,17,2015,27.70833333,24.27673638,48,0,Dec-15
白纸坊,西城区,-01-,16,2016,27.70833333,24.27673638,48,0,Jan-16
白纸坊,西城区,-02-,8,2016,27.70833333,24.27673638,48,0,Feb-16
白纸坊,西城区,-03-,7,2016,27.70833333,24.27673638,48,0,Mar-16
白纸坊,西城区,-04-,9,2016,27.70833333,24.27673638,48,0,Apr-16
白纸坊,西城区,-05-,22,2016,27.70833333,24.27673638,48,0,May-16
白纸坊,西城区,-06-,17,2016,27.70833333,24.27673638,48,0,Jun-16
白纸坊,西城区,-07-,62,2016,27.70833333,24.27673638,48,0,Jul-16
白纸坊,西城区,-08-,42,2016,27.70833333,24.27673638,48,0,Aug-16
白纸坊,西城区,-09-,49,2016,27.70833333,24.27673638,48,0,Sep-16
白纸坊,西城区,-10-,51,2016,27.70833333,24.27673638,48,0,Oct-16
白纸坊,西城区,-11-,39,2016,27.70833333,24.27673638,48,0,Nov-16
白纸坊,西城区,-12-,8,2016,27.70833333,24.27673638,48,0,Dec-16
白纸坊,西城区,-01-,4,2017,27.70833333,24.27673638,48,0,Jan-17
白纸坊,西城区,-02-,16,2017,27.70833333,24.27673638,48,0,Feb-17
白纸坊,西城区,-03-,13,2017,27.70833333,24.27673638,48,0,Mar-17
白纸坊,西城区,-04-,14,2017,27.70833333,24.27673638,48,0,Apr-17
白纸坊,西城区,-05-,16,2017,27.70833333,24.27673638,48,0,May-17
白纸坊,西城区,-06-,23,2017,27.70833333,24.27673638,48,0,Jun-17
白纸坊,西城区,-07-,18,2017,27.70833333,24.27673638,48,0,Jul-17
白纸坊,西城区,-08-,9,2017,27.70833333,24.27673638,48,0,Aug-17
白纸坊,西城区,-09-,26,2017,27.70833333,24.27673638,48,0,Sep-17
白纸坊,西城区,-10-,11,2017,27.70833333,24.27673638,48,0,Oct-17
白纸坊,西城区,-11-,23,2017,27.70833333,24.27673638,48,0,Nov-17
白纸坊,西城区,-12-,24,2017,27.70833333,24.27673638,48,0,Dec-17
白纸坊,西城区,-01-,15,2018,27.70833333,24.27673638,48,0,Jan-18
白纸坊,西城区,-02-,8,2018,27.70833333,24.27673638,48,0,Feb-18
白纸坊,西城区,-03-,9,2018,27.70833333,24.27673638,48,0,Mar-18
白纸坊,西城区,-04-,8,2018,27.70833333,24.27673638,48,0,Apr-18
白纸坊,西城区,-05-,8,2018,27.70833333,24.27673638,48,0,May-18
白纸坊,西城区,-06-,13,2018,27.70833333,24.27673638,48,0,Jun-18
白纸坊,西城区,-07-,16,2018,27.70833333,24.27673638,48,0,Jul-18
白纸坊,西城区,-08-,11,2018,27.70833333,24.27673638,48,0,Aug-18
白纸坊,西城区,-09-,17,2018,27.70833333,24.27673638,48,0,Sep-18
白纸坊,西城区,-10-,10,2018,27.70833333,24.27673638,48,0,Oct-18
白纸坊,西城区,-11-,11,2018,27.70833333,24.27673638,48,0,Nov-18
白纸坊,西城区,-12-,6,2018,27.70833333,24.27673638,48,0,Dec-18
大红门,丰台区,-01-,15,2015,173.5416667,77.48245054,48,-2,Jan-15
大红门,丰台区,-02-,23,2015,173.5416667,77.48245054,48,0,Feb-15
大红门,丰台区,-03-,26,2015,173.5416667,77.48245054,48,0,Mar-15
大红门,丰台区,-04-,56,2015,173.5416667,77.48245054,48,0,Apr-15
大红门,丰台区,-05-,60,2015,173.5416667,77.48245054,48,0,May-15
大红门,丰台区,-06-,35,2015,173.5416667,77.48245054,48,0,Jun-15
大红门,丰台区,-07-,164,2015,173.5416667,77.48245054,48,0,Jul-15
大红门,丰台区,-08-,220,2015,173.5416667,77.48245054,48,0,Aug-15
大红门,丰台区,-09-,161,2015,173.5416667,77.48245054,48,0,Sep-15
大红门,丰台区,-10-,196,2015,173.5416667,77.48245054,48,0,Oct-15
大红门,丰台区,-11-,200,2015,173.5416667,77.48245054,48,0,Nov-15
大红门,丰台区,-12-,186,2015,173.5416667,77.48245054,48,0,Dec-15
大红门,丰台区,-01-,245,2016,173.5416667,77.48245054,48,0,Jan-16
大红门,丰台区,-02-,195,2016,173.5416667,77.48245054,48,0,Feb-16
大红门,丰台区,-03-,237,2016,173.5416667,77.48245054,48,0,Mar-16
大红门,丰台区,-04-,283,2016,173.5416667,77.48245054,48,0,Apr-16
大红门,丰台区,-05-,269,2016,173.5416667,77.48245054,48,0,May-16
大红门,丰台区,-06-,335,2016,173.5416667,77.48245054,48,2,Jun-16
大红门,丰台区,-07-,291,2016,173.5416667,77.48245054,48,0,Jul-16
大红门,丰台区,-08-,234,2016,173.5416667,77.48245054,48,0,Aug-16
大红门,丰台区,-09-,141,2016,173.5416667,77.48245054,48,0,Sep-16
大红门,丰台区,-10-,138,2016,173.5416667,77.48245054,48,0,Oct-16
大红门,丰台区,-11-,205,2016,173.5416667,77.48245054,48,0,Nov-16
大红门,丰台区,-12-,119,2016,173.5416667,77.48245054,48,0,Dec-16
大红门,丰台区,-01-,64,2017,173.5416667,77.48245054,48,0,Jan-17
大红门,丰台区,-02-,193,2017,173.5416667,77.48245054,48,0,Feb-17
大红门,丰台区,-03-,279,2017,173.5416667,77.48245054,48,0,Mar-17
大红门,丰台区,-04-,155,2017,173.5416667,77.48245054,48,0,Apr-17
大红门,丰台区,-05-,196,2017,173.5416667,77.48245054,48,0,May-17
大红门,丰台区,-06-,242,2017,173.5416667,77.48245054,48,0,Jun-17
大红门,丰台区,-07-,179,2017,173.5416667,77.48245054,48,0,Jul-17
